EngCombinedExp,NonIndiaHrsPED,LaborEffortPED,TotalHoursPED,PrincipalProjectCountPED,PMProjectCountPED,LaborHrsPED,EngUniqueCount,EngProjectCountPED,EngHoursPED,EmpCountPED,EffortAmtPED,TypeCode,ProjectManager,ProjectEngineer,Principal,ParentClientTypeCode,ParentClientCode,OwningOrgCode,DivisionHead,ClientTypeCode,ClientState,ClientCode,ClientCity,TotalLaborBudgetEffort,HoursPTD,TotalBudgetHours,TotalBudgetEffort,LaborRevenueMTD,LaborCostMTD,LaborOverheadMTD,EffortMTD,BillingMTD,per_com_laborMTD,per_used_laborMTD,profit,wip
41.331504,32.0,2999.8799999999997,32.0,31,75,32.0,6,75,32.0,17,4437.24,r04,350103,350103.0,370001,ow,chicspeed,s07,370001,ow,illinois,chicspeed,joliet,8500.0,22.0,113.0,34000.0,8500.0,1071.38,1895.1399390000001,4437.24,9937.36,0.05379746835443038,0.25,1,-1437.3600000000006
125.597249,165.5,14572.720000000001,165.5,99,211,165.5,28,211,164.5,88,26037.430000000004,r04,350103,350103.0,370001,at,kinseyvin,s07,370001,at,florida,kinseyvin,daytona beach,15500.0,8.0,206.0,215750.0,23334.960000000003,4356.9800000000005,7612.543086000001,21017.49,31159.68,0.14768962025316457,0.1081574044032445,1,-6509.68
444.931493,669.75,53467.41000000001,669.75,110,245,669.75,85,245,488.5,575,61113.54000000001,h11,350103,350103.0,370001,ar,hhcp,s07,370001,ar,florida,hhcp,orlando,76000.0,101.0,760.0,836000.0,76000.0,19095.52,32236.649611999997,61113.54,83567.83,0.4810126582278481,0.09090909090909091,1,52423.41999999997
5298.172462999999,14884.25,1107840.84,14884.25,1213,1653,14884.25,923,1653,12522.5,4111,1113353.37,h10,350103,350103.0,370001,ar,scadesign,s07,370001,ar,florida,scadesign,winter park,846800.0,17.5,8468.0,63510000.0,846799.9999999997,383208.01999999996,733956.7775989999,1078494.9700000002,850944.9400000003,5.359493670886073,0.013333333333333327,0,29881.149999999325
58.643826000000004,126.25,7645.48,126.25,78,167,126.25,22,167,126.25,59,11116.880000000003,r04,350103,350103.0,370001,at,kinseyvin,s07,370001,at,florida,kinseyvin,daytona beach,17000.0,0.0,226.0,276500.0,15372.29,2666.8199999999997,4625.813562,10315.970000000001,19848.85,0.09729297468354431,0.05559598553345389,1,2701.1500000000015
2.561642,13.5,972.66,13.5,17,28,13.5,3,28,10.0,8,994.43,h09,370021,370021.0,370001,ar,gresh,s07,370001,ar,tennessee,gresh,nashville,1000.0,13.5,10.0,4000.0,1000.0,347.38,543.441272,994.43,1000.0,0.006329113924050633,0.25,1,0.0
777.2355920000002,1690.75,124598.75000000004,1690.75,159,391,1690.75,159,200,1477.75,915,125961.29000000004,h11,370021,350105.0,370001,ar,huitt,s07,370001,ar,texas,morau,houston,197378.13,0.0,1970.0,2960671.9499999993,197378.13,43095.6,77505.788014,122030.25,197378.13,1.249228670886076,0.06666666666666668,1,-3754.4100000000035
605.8821680000001,2107.75,139986.70000000004,2107.75,183,431,2107.75,118,219,1407.25,508,140631.84000000003,h11,370021,350105.0,370001,ar,huitt,s07,370001,ar,texas,morau,houston,193620.0,0.0,1936.0,4066020.0,193620.0,49995.22,90887.93890500002,140631.84000000003,193620.0,1.2254430379746835,0.047619047619047616,1,0.0
0.917808,17.0,1711.36,17.0,11,25,17.0,1,25,17.0,1,1711.36,220,370021,370021.0,370001,ar,dlrgrp,s07,370001,ar,kansas,dlrgrp,overland park,3000.0,17.0,30.0,9000.0,3000.0,611.2,885.6288,1711.36,3000.0,0.0189873417721519,0.3333333333333333,1,0.0
36.361638,94.25,6146.910000000001,94.25,49,88,94.25,12,88,59.25,32,6229.68,d07,350103,350103.0,370001,ar,bakerbarr,s07,370001,ar,florida,farmer,orlando,11500.0,0.0,153.0,138000.0,11500.0,2195.3300000000004,3956.8792849999995,6229.679999999999,11548.95,0.07278481012658228,0.08333333333333333,1,-48.95000000000073
785.780791,1903.25,151396.87,1903.25,367,247,1903.25,152,472,1284.0,622,151958.93999999997,a11,370039,350103.0,370001,ar,hks,s07,370001,ar,texas,hks,dallas,127420.0,3.0,1274.0,3822600.0,127419.99999999999,54070.25,95044.68523300004,151958.94000000003,127420.0,0.8064556962025315,0.03333333333333333,0,-1.4551915228366852e-11
138.78355399999998,106.5,11977.23,106.5,49,161,106.5,20,161,106.5,39,14413.68,f02,370021,370021.0,370001,ar,popls,s07,370001,ar,missouri,hoksve,kansas city,12000.0,50.0,120.0,108000.0,12000.0,4277.58,7525.551866999999,14413.679999999998,14436.45,0.0759493670886076,0.1111111111111111,0,-2436.4500000000007
78.29862599999998,100.5,9393.15,100.5,22,69,100.5,14,58,64.5,48,9422.25,h10,350103,530000.0,370001,ar,hhcp,s07,370001,ar,florida,hhcp,orlando,27750.0,83.5,277.0,111000.0,27750.0,3354.7,9826.431198,9422.25,27750.0,0.17563291139240506,0.25,1,0.0
0.0,0.0,0.0,0.0,14,26,0.0,0,26,0.0,0,0.0,h09,370021,370013.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
69.42465,342.5,25074.52,342.5,50,144,342.5,34,144,214.0,274,25074.52,h11,370021,370021.0,370001,ar,huitt,s07,370001,ar,texas,morau,houston,6465.0,14.5,60.0,45255.0,6465.0,8955.18,16524.148237,25074.52,6465.0,0.04091772151898734,0.14285714285714285,0,0.0
35.421911,158.75,11283.91,158.75,84,194,158.75,25,194,115.0,71,11432.45,c13,370021,370021.0,370001,ar,dlrgrp,s07,370001,ar,kansas,dlrgrp,overland park,11500.0,15.0,127.0,120580.0,14150.499999999998,4029.97,7229.134280999999,11432.45,11548.95,0.08956012658227847,0.11735362414994194,1,2741.0499999999975
0.0,0.0,0.0,0.0,10,6,0.0,0,6,0.0,0,0.0,e02,350148,350148.0,350026,ar,bakerbarr,s05,350026,ar,florida,farmer,orlando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
9.052050999999999,44.5,5002.57,44.5,27,106,44.5,7,106,44.5,15,5713.67,f02,370021,370021.0,370001,ar,popls,s07,370001,ar,missouri,hoksve,kansas city,12000.0,0.0,120.0,84000.0,12000.0,1786.6299999999999,3483.227121,5713.67,12711.1,0.0759493670886076,0.14285714285714285,1,-711.1000000000004
1755.7752680000003,4858.25,363086.39000000013,4858.25,839,1000,4858.25,346,805,4045.0,1444,429526.6800000001,l01,350103,370003.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,499121.25,17.75,5555.0,25972629.4,502602.47000000003,126051.04000000004,223637.370734,363473.3900000001,501450.0,3.1810282911392407,0.019351235574169477,1,3017.7799999999697
6.09589,10.5,904.63,10.5,6,20,10.5,1,20,10.5,3,904.63,s09,370021,370021.0,370001,ar,tramme,s07,370001,ar,texas,tramme,dallas,3500.0,10.5,35.0,7000.0,3500.0,323.08,661.2155280000001,904.63,3500.0,0.022151898734177215,0.5,1,0.0
36.221916,43.0,5722.5,43.0,18,86,43.0,12,61,43.0,49,5732.28,h09,370021,370013.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,5722.5,12.5,43.0,28612.5,5722.5,1446.29,2454.631905,5732.28,5730.5,0.03621835443037975,0.2,1,-8.0
64.449304,302.5,26060.719999999994,302.5,47,116,302.5,31,116,302.5,154,35457.30000000001,220,350103,350103.0,370001,ow,intlspeed,s07,370001,ow,florida,intlspeed,daytona beach,41400.0,0.0,414.0,455400.0,41400.0,9307.4,17221.133238000002,35457.3,42679.3,0.2620253164556962,0.09090909090909091,1,-1279.300000000003
8.58082,33.0,2138.97,33.0,19,44,33.0,4,44,30.5,15,2213.99,s09,350103,350103.0,370001,ar,kbjarc,s07,370001,ar,florida,kbjarc,orlando,6500.0,30.5,65.0,39000.0,6500.0,763.92,1330.120444,2213.99,6564.34,0.04113924050632911,0.16666666666666666,1,-64.34000000000015
1623.4053670000014,6489.0,482536.18000000005,6489.0,1130,1571,6489.0,481,803,4959.25,3204,490445.99,h10,350103,370021.0,370001,ar,hks,s07,370001,ar,texas,hks,dallas,182000.0,8.0,1820.0,8084000.0,182191.5,70972.40999999999,123589.708928,206602.78999999998,187517.85000000003,1.153110759493671,0.022537295893122217,1,262877.2
72.47122900000001,52.0,4533.19,52.0,25,64,52.0,8,64,52.0,36,7531.370000000001,r04,350103,350103.0,370001,ow,chicspeed,s07,370001,ow,illinois,chicspeed,joliet,8800.0,0.0,88.0,70400.0,8800.0,1618.99,2940.944052,7531.370000000001,11744.449999999999,0.05569620253164557,0.125,1,-2944.449999999999
325.594497,910.0,72530.38999999998,910.0,143,269,910.0,86,321,667.25,482,72580.82999999999,h11,350103,370021.0,370001,ar,huitt,s07,370001,ar,texas,morau,houston,143440.0,0.0,1434.0,2438480.0,143440.0,25903.670000000002,44652.494564,72580.83,143440.0,0.9078481012658228,0.058823529411764705,1,0.0
232.254758,744.25,59178.609999999986,744.25,417,594,744.25,121,311,607.5,312,60903.03999999999,r04,350103,370039.0,370001,ar,jcjarch,s07,370001,ar,connecticut,jcjarch,hartford,72000.0,8.0,700.0,1890000.0,73630.0,18641.01,33122.974316,53820.28999999999,72292.18999999997,1.4726,0.038957671957671955,1,13188.410000000018
8.616437,35.5,3090.25,35.5,31,77,35.5,5,77,22.0,15,3090.25,r04,370021,370021.0,370001,ar,dlrgrp,s07,370001,ar,kansas,dlrgrp,overland park,4000.0,16.0,40.0,32000.0,4000.0,1103.67,1915.2750780000001,3090.25,4000.0,0.08,0.125,1,0.0
7.005478,36.0,2317.36,36.0,12,30,36.0,5,30,36.0,10,2317.36,220,350103,350103.0,370001,ow,intlspeed,s07,370001,ow,florida,intlspeed,daytona beach,3000.0,0.0,30.0,12000.0,3000.0,827.63,1355.575177,2317.36,3000.0,0.06,0.25,1,0.0
54.967118,43.75,3115.06,43.75,92,130,43.75,11,130,22.0,61,3115.06,h09,350103,350103.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,2500.0,0.0,25.0,45000.0,2500.0,925.9099999999999,1685.4610069999999,3115.0599999999995,2500.0,0.05,0.05555555555555555,0,0.0
920.4492339999999,1906.5,165366.61000000002,1906.5,749,798,1906.5,247,877,1264.0,800,166452.73,p08,370039,350103.0,370001,ar,hks,s07,370001,ar,texas,hks,dallas,212000.0,2.0,2120.0,10475000.0,217111.25,54126.76,107539.402974,152640.93000000002,212940.13999999998,4.342225,0.020726610978520285,1,18214.78
3.5808210000000003,15.5,1388.26,15.5,11,18,15.5,2,20,9.0,6,1388.26,h09,350103,370013.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,4200.0,0.0,42.0,16800.0,4200.0,495.81,835.93566,1388.26,4200.0,0.084,0.25,1,0.0
145.58902700000002,203.5,14782.159999999998,203.5,177,258,203.5,45,83,167.0,106,15098.150000000001,h09,350103,370039.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,43400.0,0.0,434.0,954800.0,43400.0,5279.34,9380.84241,15098.150000000001,43552.579999999994,0.868,0.045454545454545456,1,-152.57999999999447
52.098622999999996,140.0,12825.409999999998,140.0,40,78,140.0,15,78,74.5,46,12825.409999999998,f02,350103,350103.0,370001,ar,hks,s07,370001,ar,texas,hks,dallas,61625.0,7.5,616.0,431375.0,61625.0,4580.490000000001,8295.816943,12825.41,61625.0,1.2325,0.14285714285714285,1,0.0
203.97805099999997,758.0,65961.09,758.0,398,332,758.0,97,472,642.0,287,72963.01999999997,h09,370039,350103.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,35278.75,2.0,420.0,1522986.25,35278.75,20616.719999999998,34486.68845499999,71165.03,42094.3,0.705575,0.023164194686590242,0,8954.450000000012
22.46575,90.25,6562.42,90.25,20,56,90.25,14,56,73.0,60,6562.42,h11,370021,370021.0,370001,ar,huitt,s07,370001,ar,texas,morau,houston,37500.0,4.5,375.0,225000.0,37500.0,2343.71,4048.3289430000004,6562.42,37500.0,0.75,0.16666666666666666,1,0.0
513.416407,526.25,51906.780000000006,526.25,537,569,526.25,90,533,526.25,243,58755.59000000001,220,350103,350103.0,370001,ow,intlspeed,s07,370001,ow,florida,intlspeed,daytona beach,42000.0,0.0,420.0,874970.0,50127.81,10561.83,18597.13893,34734.079999999994,53638.45,1.0025562,0.057290889973370514,1,29924.040000000037
1856.2684299999994,3704.75,283819.05999999994,3704.75,682,702,3704.75,274,719,2694.25,1078,285536.16000000003,e02,370039,350103.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,370866.0,33.0,3708.0,18543300.0,370866.0,101252.75000000001,180517.74992900004,285224.99,370865.99999999994,7.41732,0.02,1,5.820766091346741e-11
825.301337,2139.0,163125.18000000002,2139.0,352,297,2139.0,168,408,1591.25,653,163308.46000000002,r04,370039,350103.0,370001,ar,huitt,s07,370001,ar,texas,morau,houston,124300.0,3.0,1243.0,2734600.0,124300.0,58259.01000000001,105042.85761699999,163308.46000000002,124300.0,2.486,0.045454545454545456,0,14980.0
65.268491,75.25,7374.43,75.25,44,49,75.25,5,49,53.5,24,7374.43,r06,350103,350103.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,10500.0,13.0,105.0,52500.0,10500.0,2633.7200000000003,4742.996018,7374.43,10500.0,0.21,0.2,1,0.0
8332.594345999993,24187.75,2051901.8999999976,24187.75,1547,1624,24187.75,1145,1624,19044.25,5996,2775611.0799999963,f02,350103,350103.0,370001,ar,popls,s07,120018,ar,missouri,hoksve,kansas city,1695800.0,20.5,16958.0,74643709.68,1700434.42,627431.0900000001,1180819.7329760005,2471851.309999999,2388934.4199999995,34.0086884,0.022780679407411786,0,-400672.84999999916
1156.8273150000002,4512.25,355706.38999999996,4512.25,731,957,4512.25,310,815,3667.75,1195,358376.81,h09,370039,350103.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,446461.0,6.5,4467.0,18843562.0,457214.52999999997,118266.99999999999,249218.7745889999,333818.1399999999,450416.72000000003,9.1442906,0.02426369971876867,1,27122.479999999923
255.12600799999993,516.75,37296.58999999999,516.75,261,222,516.75,68,215,419.75,224,37629.789999999986,i01,350103,350103.0,370001,ar,hhcp,s07,370001,ar,florida,hhcp,orlando,46000.0,102.0,460.0,644000.0,46000.0,12937.18,21796.073306,36557.27999999999,46000.0,0.92,0.07142857142857142,1,5200.0
1377.7479329999999,1293.0,161068.22999999998,1293.0,170,65,1293.0,96,122,1293.0,533,167985.68,r04,350125,350103.0,370001,de,unisys,s07,370001,de,minnesota,unisys,minneapolis,311000.0,130.0,3110.0,4043000.0,311000.0,48853.83000000001,80871.57176,167985.68,315190.04,6.22,0.07692307692307693,1,-4190.039999999979
15.386301,35.0,3279.25,35.0,36,24,35.0,3,27,35.0,3,3279.25,220,350103,370039.0,370001,ar,urscorp,s07,370001,ar,texas,urscorp,austin,5000.0,35.0,50.0,25000.0,5000.0,1171.16,1828.76634,3279.25,5000.0,0.1,0.2,1,0.0
7.97534,35.0,2081.42,35.0,62,49,35.0,4,54,32.0,9,2081.42,305,350103,370039.0,370001,ar,popls,s07,370001,ar,missouri,hoksve,kansas city,4500.0,0.0,45.0,36500.0,4500.0,560.98,949.507537,1570.75,5625.0,0.09,0.1232876712328767,1,-614.3299999999999
471.284884,2048.5,167803.07000000004,2048.5,376,475,2048.5,162,391,1522.25,615,169360.49000000008,a11,370039,350103.0,370001,ar,hks,s07,370001,ar,texas,hks,dallas,203977.0,28.0,2039.0,7751126.0,203976.99999999997,59929.63,136745.484752,169360.48999999996,205084.67,8.325591836734693,0.026315789473684206,1,-1107.670000000042
158.32875099999998,384.25,29630.65,384.25,192,164,384.25,50,167,384.25,206,40120.11000000001,t02,370039,350103.0,370001,ow,intlspeed,s07,370001,ow,florida,intlspeed,daytona beach,55600.0,114.0,556.0,617600.0,56836.02,7208.710000000001,12676.087795,29861.079999999994,55765.560000000005,2.319837551020408,0.09202723445595855,1,32016.41999999999
200.60546899999997,93.0,7479.770000000001,93.0,145,134,93.0,20,137,58.0,46,7563.000000000003,h09,370003,350103.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,8500.0,7.0,85.0,170000.0,8500.0,2619.93,4563.9897949999995,7419.029999999999,8560.43,0.3469387755102041,0.05,1,1039.5699999999997
2134.7944480000006,1529.0,131382.2,1529.0,660,844,1529.0,206,869,1192.25,919,132828.4,l04,350103,370039.0,370001,ar,khalehuu,s07,370001,ar,florida,khalehuu,orlando,110000.0,18.75,1100.0,5265200.0,123165.65,34415.19000000001,88101.594505,97679.26000000001,104390.0,5.027169387755102,0.02339239724986705,1,46927.98000000001
34.512328000000004,4.0,624.95,4.0,22,17,4.0,3,20,4.0,11,624.95,h09,370039,370003.0,350103,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,1200.0,2.0,12.0,6000.0,1200.0,223.2,370.01339199999995,624.95,1200.0,0.04897959183673469,0.2,1,0.0
3658.8657009999997,4338.5,396982.1399999999,4338.5,437,562,4338.5,296,573,2986.75,1321,405217.16,f02,350103,370039.0,370001,ar,hks,s07,370001,ar,florida,hksssi,orlando,490000.0,45.0,4900.0,17650000.0,487114.0,140788.19999999998,338954.057967,402606.24999999994,490796.56000000006,19.882204081632654,0.027598526912181304,0,-3682.560000000056
45.484928,45.5,4924.650000000001,45.5,37,45,45.5,9,45,36.5,36,4924.650000000001,g01,370039,370039.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,16975.0,23.5,169.0,84875.0,16975.0,1758.8,3915.4434900000006,4924.65,16975.0,0.6928571428571428,0.2,1,0.0
176.767115,84.75,6521.15,84.75,117,110,84.75,18,110,50.5,45,6600.9,h09,370003,370003.0,370001,ar,hbpm,s07,370001,ar,florida,hbpm,orlando,4200.0,13.5,420.0,57600.0,4008.0,2063.69,4489.203503,5858.080000000001,4227.25,0.16359183673469388,0.06958333333333333,0,972.75
58.126024,47.5,4528.21,47.5,39,33,47.5,8,38,43.0,19,4855.81,i01,370003,350103.0,370001,ar,stellar,s07,370001,ar,florida,stellar,jacksonville,10500.0,46.5,105.0,63000.0,10500.0,1617.22,3305.2894799999995,4855.81,10500.0,0.42857142857142855,0.16666666666666666,1,0.0
31.394516999999997,39.0,3043.88,39.0,27,115,39.0,7,17,33.5,16,3043.88,c10,370014,371001.0,370001,ar,cthsua,s07,120018,ar,florida,cthsua,orlando,13765.0,10.5,237.0,100355.0,14877.65,1014.09,1995.790863,2839.46,13765.0,0.6072510204081633,0.14825021174829356,1,15476.32
434.1013300000001,2415.0,163266.41999999998,2415.0,295,558,2415.0,103,272,2242.5,483,163266.41999999998,209,350103,111023.0,370001,ar,hhcp,s07,330003,ar,florida,hhcp,orlando,146384.83,0.0,1829.0,2085625.3000000007,158104.42,48038.77,86500.110466,134508.58000000002,158216.13000000006,6.453241632653062,0.07580672328821479,1,136402.81999999995
583.9342110000001,902.5,61256.64000000001,902.5,845,983,902.5,103,392,665.5,304,62175.21,239,380039,330393.0,380002,ar,htka,s08,380003,ar,kansas,hstrdr,topeka,54604.0,37.0,0.0,1222600.0000000005,71589.3,19109.440000000006,38861.02792699999,62068.91,71695.6,2.9220122448979593,0.05855496482905282,1,0.0
22.657532,50.0,4468.57,50.0,111,111,50.0,4,111,23.0,23,4476.049999999999,p11,380039,380039.0,380039,ar,brwarc,s08,380003,ar,missouri,brwarc,kansas city,4500.0,22.0,0.0,27000.0,4500.0,1314.2800000000002,2248.0433,4476.05,4507.48,0.1836734693877551,0.16666666666666666,1,-7.479999999999563
7.852054,26.0,1421.14,26.0,45,89,26.0,4,89,18.5,17,1493.36,d07,380090,380090.0,380002,ar,vision,s08,120018,ar,rhode island,vision,providence,1750.0,0.0,24.0,19250.0,1750.0,507.54999999999995,893.69404,1493.36,1822.22,0.07142857142857142,0.09090909090909091,1,-72.22000000000003
13.030136,5.0,382.62,5.0,65,50,5.0,1,50,0.5,7,506.90000000000003,s09,380137,380137.0,380003,ar,bnimarchi,s08,330003,ar,missouri,bnminc,kansas city,563.64,0.0,10.0,3381.8399999999997,563.64,227.31,400.247448,760.75,713.64,0.023005714285714286,0.16666666666666669,0,-150.0
23.090407999999996,17.0,1178.51,17.0,127,207,17.0,7,182,16.0,12,1178.51,c06,380134,380134.0,380002,ar,ddyinc,s08,120018,ar,missouri,ddyinc,kansas city,2650.0,0.0,0.0,45900.0,4180.0,237.37,442.631178,736.04,4180.0,0.17061224489795918,0.09106753812636166,1,87.5
0.0,0.0,0.0,0.0,32,46,0.0,0,46,0.0,0,0.0,g01,380134,380134.0,380002,ar,pga*vi,s08,330003,ar,kansas,pga*vi,westwood,0.0,8.5,400.0,0.0,0.0,257.47,453.35317599999996,720.92,0.0,0.0,,0,0.0
40.315059999999995,205.5,12909.259999999998,205.5,143,143,205.5,20,167,178.5,46,12920.239999999998,e02,380002,380123.0,380002,ar,htka,s08,120018,ar,kansas,hstrdr,topeka,10000.0,56.5,128.0,210000.0,10000.0,4034.14,7547.541052000001,12920.240000000002,10010.98,0.40816326530612246,0.047619047619047616,0,159.02000000000044
12.263012,11.5,864.3600000000001,11.5,26,52,11.5,4,57,11.5,4,916.0800000000002,f02,380123,380123.0,380002,ar,htka,s08,120018,ar,kansas,hstrdr,topeka,2000.0,1.0,26.0,10675.0,2935.0,270.11,587.713197,916.08,2986.72,0.11979591836734693,0.2749414519906323,1,-51.7199999999998
42.939717,48.0,2423.1400000000003,48.0,155,265,48.0,21,229,34.5,43,2479.6000000000004,c06,380003,380123.0,380002,ar,hanson,s08,330003,ar,kansas,hanson,overland park,6650.0,0.0,96.0,113600.0,6650.0,2189.55,3867.760722,6313.37,6650.0,0.2714285714285714,0.058538732394366196,1,550.0
97.21368899999999,74.5,6454.55,74.5,290,290,74.5,21,207,51.0,53,6621.5199999999995,p11,380039,380139.0,380039,ar,brwarc,s08,380003,ar,missouri,brwarc,kansas city,4525.0,17.0,0.0,67875.0,4525.0,1898.4,3680.0673309999997,6621.5199999999995,4691.97,0.1846938775510204,0.06666666666666667,0,-166.97000000000025
0.0,4.5,230.75,4.5,104,176,4.5,0,103,0.0,3,230.75,e02,380134,380134.0,380002,ar,hmgrup,s08,120018,ar,kansas,hmgrup,overland park,5970.0,0.0,88.0,80260.0,8470.0,118.31,210.711249,331.27,8470.0,0.3457142857142857,0.10553202093197109,1,0.0
5.054794,15.0,966.52,15.0,58,76,15.0,3,76,15.0,9,977.27,s09,380039,380039.0,380003,ar,hok,s08,120018,ar,texas,hok,dallas,1500.0,15.0,20.0,9000.0,1500.0,345.18,607.792944,977.27,1510.75,0.03821656050955414,0.16666666666666666,1,-10.75
5.649314,7.5,504.47,7.5,79,110,7.5,3,110,7.5,6,504.47,c12,380039,380039.0,380003,en,crb,s08,120018,en,missouri,crb,kansas city,1200.0,0.0,16.0,10800.0,1200.0,180.17,317.243336,504.47,1200.0,0.030573248407643312,0.1111111111111111,1,0.0
48.353415,58.0,5548.320000000001,58.0,111,271,58.0,26,271,56.5,45,5586.89,209,380039,380039.0,380002,ar,shfcsc,s08,330003,ar,missouri,shfcsc,kansas city,8750.0,0.0,100.0,113750.0,8750.0,3386.9900000000002,5991.742429,9522.16,8755.45,0.2229299363057325,0.07692307692307693,0,-5.450000000000728
0.0,0.0,0.0,0.0,25,75,0.0,0,75,0.0,0,0.0,h09,380039,380039.0,380002,ar,hwatrg,s08,120018,ar,kansas,hwatrg,leawood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
277.879438,118.5,7681.870000000001,118.5,292,292,118.5,40,151,118.5,61,7687.560000000001,s09,380137,380096.0,380137,cn,holder,s08,120018,cn,nebraska,holderne,omaha,2500.0,24.5,0.0,32000.0,4628.8,792.0600000000001,1410.7672949999999,2540.3200000000006,2505.69,0.11793121019108281,0.14465,1,5409.3099999999995
22.117803000000006,80.5,5318.06,80.5,92,166,80.5,12,166,71.0,21,5318.06,c12,380123,380123.0,380002,ar,fsslgl,s08,120018,ar,missouri,fsslgl,kansas city,8900.0,0.0,50.0,115700.0,8900.0,3000.64,5283.734586999999,9726.53,9431.53,0.2267515923566879,0.07692307692307693,1,5868.469999999999
932.325983,4300.0,282191.26000000024,4300.0,964,881,4300.0,294,903,3509.5,1308,285073.3700000001,f02,380134,380134.0,380003,ar,hntb,s08,330003,ar,texas,hntb,houston,472000.0,0.0,6751.0,12757884.0,474313.99999999994,136986.90000000002,244858.30690600004,386738.63999999996,477094.66,12.084433121019106,0.037178108846263214,1,2219.3399999999674
5.19178,3.5,149.58,3.5,68,53,3.5,2,39,3.5,2,149.58,d07,380090,380122.0,380003,ar,hcklov,s08,120018,ar,kansas,hcklov,overland park,500.0,0.0,6.0,4000.0,500.0,53.42,98.003436,149.58,500.0,0.012738853503184714,0.125,1,0.0
5.419177,6.5,337.17999999999995,6.5,67,54,6.5,3,54,2.5,6,341.5799999999999,r06,380137,380137.0,380003,ar,bnimarchi,s08,330003,ar,missouri,bnminc,kansas city,7225.0,0.0,110.0,43350.0,7225.0,1574.58,2772.520464,4431.34,7310.14,0.1840764331210191,0.16666666666666666,1,-85.14000000000033
1.876712,3.0,173.66,3.0,24,33,3.0,1,33,3.0,1,173.66,c06,380134,380134.0,380002,ar,reesma,s08,330003,ar,missouri,reesma,kansas city,1875.0,0.0,29.0,9375.0,1875.0,333.64,587.473312,1033.19,1883.05,0.04777070063694268,0.2,1,-8.049999999999955
0.0,0.0,0.0,0.0,48,40,0.0,0,40,0.0,0,0.0,s09,380134,380134.0,380003,ar,nspj,s08,330003,ar,kansas,nspj,prairie village,4500.0,38.0,60.0,27000.0,4500.0,856.62,1508.3364960000001,2413.1,4514.55,0.11464968152866242,0.16666666666666666,1,-14.550000000000182
112.224637,515.5,31591.13999999999,515.5,256,616,515.5,69,404,392.5,270,32253.079999999984,h09,380039,380123.0,380002,ar,hwatrg,s08,330003,ar,kansas,hwatrg,leawood,70000.0,690.5,700.0,1610000.0,70000.0,23777.229999999992,42101.271387,67330.41999999998,70548.37000000001,1.78343949044586,0.043478260869565216,1,986.6299999999901
21.723284999999997,31.0,1873.1100000000001,31.0,204,204,31.0,9,204,30.0,22,1991.87,d07,380039,380039.0,380039,ar,vision,s08,330003,ar,rhode island,vision,providence,4200.0,0.0,50.0,71400.0,4200.0,2047.4,3656.919241,5957.649999999999,4415.91,0.1070063694267516,0.058823529411764705,0,-215.90999999999985
0.0,0.0,0.0,0.0,68,68,0.0,0,68,0.0,0,0.0,d07,380039,380039.0,380039,ar,vision,s08,330003,ar,rhode island,vision,providence,1680.0,0.0,100.0,10080.0,1680.0,740.2,1303.3441599999999,2122.31,1729.74,0.04280254777070064,0.16666666666666666,0,-49.74000000000001
1.7232869999999998,0.5,26.63,0.5,140,140,0.5,1,140,0.5,2,51.379999999999995,d07,380039,380039.0,380039,ar,vision,s08,330003,ar,rhode island,vision,providence,4900.0,0.0,50.0,27300.0,4900.0,1640.13,2887.940904,5183.82,4608.52,0.12484076433121019,0.1794871794871795,0,291.47999999999956
17.635615,19.5,993.72,19.5,0,95,19.5,10,95,16.5,21,1068.07,d07,380090,380090.0,360071,ar,hcklov,s08,330003,ar,kansas,hcklov,overland park,7500.0,0.0,117.0,75000.0,7500.0,6500.610000000001,11446.274088,18411.710000000003,7688.83,0.1910828025477707,0.1,0,-188.82999999999993
78.54518799999998,177.5,10167.82,177.5,420,363,177.5,38,363,126.0,108,10200.18,e02,380090,380090.0,380003,ar,bnimarchi,s08,380090,ar,missouri,bnminc,kansas city,6118.32,0.0,91.0,105128.44000000002,12671.34,2669.8399999999992,4670.084195,7512.750000000002,13814.869999999999,0.32283668789808917,0.12053198925048253,1,1335.6300000000028
